5.291728453684429567e+00,7.599579489862566817e+00,1.971736261620252151e+01,-2.605109111691192858e-01,1.264017233503737181e+01,1.043314814855191663e+01,1.456674727518332624e+01,1.656524626371831133e+01,2.855269046635478425e+00,9.297406541838920901e+00,1.700702922692061136e+01,9.784138215469213584e-01,6.840283454090714699e+00,1.227256825990544442e+01,1.001428119045910137e+01,6.713278075804176126e+00,5.132083280185993246e+00,6.718583043026280954e+00,6.656668591319661488e+00,7.049717808153024734e+00,1.712200100467658359e+01,7.681947789602470600e+00,3.150698981304649315e+00,1.393873726445623351e+00,6.659188973144781087e+00,9.077521266822451196e+00,1.688400909639749425e+00,4.919409923625275738e+00,7.290661546887750255e+00,-1.456594698372448704e-03
1.289432880886036514e+01,2.127418667593335400e+01,1.038810667026656098e+01,1.207755658569838175e+01,5.382245252200307029e+00,9.174985807945288840e+00,1.059302834094674139e+01,1.497311559113318502e+01,1.890945618611926449e+01,5.306698826388606349e+00,9.784138215469213584e-01,2.290514243921534643e+01,1.956967320116374154e+01,1.702465095527056604e+01,2.607706085253874306e+01,1.712640242515914935e+01,7.072692445030064334e+00,1.622295331030032628e+01,1.425844999667211610e+01,5.289625169317234921e+00,2.020079439403907173e+01,4.832997353373788663e+00,2.233627718978252119e+01,4.276312918474125979e+00,3.066924335148161873e+00,1.464364382853655755e+01,1.651551905622277872e+01,5.688016969270062617e+00,9.708077916542885433e+00,1.148731779725594038e+01
7.488651142886028289e+00,1.354158820682818032e+01,1.789167414144648305e+01,1.249699359127108700e+01,1.451178120936989124e+01,4.248298897817867292e+00,1.012180088284775792e+01,1.665031462496409276e+01,2.509364603201452582e+01,1.479594706672046200e+01,6.840283454090714699e+00,1.956967320116374154e+01,2.900106751448226916e+01,2.346483356876634474e+01,2.706093376672800588e+01,1.912951660098442019e+01,9.212642476610955811e+00,1.316639776779554438e+01,2.009420878158954338e+01,6.599191713111814295e+00,2.816039168943692772e+01,7.255675562159152214e+00,2.522253352926232850e+01,2.064864802309878122e-01,5.176575024080780629e+00,1.053948482571708922e+01,1.370644461431793104e+01,7.356548390305462704e+00,1.310638969810938548e+01,9.570391012626140892e+00
1.345765349054410009e+01,2.048816880042054578e+01,2.387190359047328059e+01,3.870132474492407937e+00,1.379867609850698251e+01,1.835884087031505629e+01,1.499398054182114493e+01,2.972166602072859121e+01,1.727617777624715956e+01,1.323225052060654683e+01,1.227256825990544442e+01,1.702465095527056604e+01,2.346483356876634474e+01,3.408119223545767795e+01,2.463586210224146100e+01,1.486891283094396599e+01,1.521085395067993851e+01,1.738083158700003494e+01,9.806685015129669836e+00,1.476167570272653151e+01,2.292949180290423072e+01,2.183463984857389306e+01,2.929509378038369505e+01,6.688926042041893893e+00,1.601307080908240010e+01,2.006836077096641446e+01,7.094963648990971095e+00,1.105117859882459008e+01,1.375733924455942692e+01,1.167005303223057666e+01
1.784948831000991021e+01,2.325668845154241637e+01,2.126124879371922205e+01,1.400960268179824553e+01,1.320230955492151637e+01,1.302852542382190038e+01,1.769142771983640117e+01,2.193861234867475218e+01,2.472728372672955999e+01,1.183623228481350154e+01,1.001428119045910137e+01,2.607706085253874306e+01,2.706093376672800588e+01,2.463586210224146100e+01,3.551686926758124230e+01,2.171799230332604225e+01,8.447687437889937812e+00,1.742556647484429178e+01,2.107624816097162324e+01,8.981101902639883505e+00,3.357116131057844655e+01,6.530685909180033555e+00,2.606248776682933155e+01,4.963304048515747802e+00,3.905500505214011042e+00,1.894263488418127750e+01,1.868317960904346720e+01,9.298785515851417216e+00,1.483205287088926383e+01,1.324153420067660747e+01
4.235821138960877974e+00,2.301804884217960634e+01,1.645709327606569161e+01,1.225635762113543237e+01,1.132382444540293420e+01,7.549737715469746036e+00,1.529207252185679167e+01,1.910213101353719267e+01,1.603473766081468455e+01,9.217875377630781131e+00,6.713278075804176126e+00,1.712640242515914935e+01,1.912951660098442019e+01,1.486891283094396599e+01,2.171799230332604225e+01,2.073311627190798134e+01,9.641116867329190043e+00,2.157408040101657321e+01,1.706919539510504791e+01,3.732380303819627265e+00,2.246075884250815236e+01,5.814108936318880261e+00,1.681249165546876156e+01,-3.503526535342690318e-01,6.675097824892042730e+00,1.260825492393591674e+01,1.729847765053995801e+01,3.455454989218534667e+00,1.031674978152677014e+01,5.084185874482102463e+00
1.792625971917566785e+00,1.580760080789304389e+01,1.177024346456519055e+01,2.026329711630914687e+00,6.453018927620062684e+00,9.871539653096021993e+00,9.191750538488367539e+00,1.793991860969224206e+01,5.331737737248969822e+00,5.403842391567150294e+00,5.132083280185993246e+00,7.072692445030064334e+00,9.212642476610955811e+00,1.521085395067993851e+01,8.447687437889937812e+00,9.641116867329190043e+00,1.042369002245199638e+01,1.538512396113343605e+01,3.646972796755379331e+00,6.158001194527011002e+00,7.658969065682245336e+00,1.317273408662888912e+01,1.325820590565784940e+01,1.879618338142738931e+00,1.171208020842326647e+01,1.054290196845628635e+01,5.279247727862458994e+00,3.360855529843061795e+00,5.928266409635877920e+00,3.153139539623676768e+00
3.160912331380562712e+00,3.455417555403490582e+01,1.781083810094887099e+01,8.958138327643096588e+00,8.908681159860121213e+00,1.591321857683075969e+01,1.963609854112781861e+01,2.860895988319175842e+01,8.779812718940954497e+00,5.617056491396020590e+00,6.718583043026280954e+00,1.622295331030032628e+01,1.316639776779554438e+01,1.738083158700003494e+01,1.742556647484429178e+01,2.157408040101657321e+01,1.538512396113343605e+01,3.201749937570166793e+01,1.054830708773932635e+01,6.091829168267347328e+00,1.520879854951022914e+01,1.470378889387591670e+01,1.792325121153951528e+01,1.972853926565429905e+00,1.536639881709369249e+01,1.885327024798766615e+01,1.744717967975994810e+01,2.738020865044703545e+00,9.361080644307138598e+00,4.144777746168049504e+00
3.683425347596627653e+00,1.069757772873945179e+01,1.359862030858773529e+01,1.279661606694632070e+01,1.202180880818079878e+01,-7.854639802996468689e-02,1.041337835722714367e+01,9.106138763795419422e+00,1.833098280268536939e+01,1.077137886188021909e+01,6.656668591319661488e+00,1.425844999667211610e+01,2.009420878158954338e+01,9.806685015129669836e+00,2.107624816097162324e+01,1.706919539510504791e+01,3.646972796755379331e+00,1.054830708773932635e+01,1.966935214389004827e+01,1.068463430468920006e+00,2.488798246398532399e+01,-2.267131112828844053e+00,1.194436365763920094e+01,-2.534652779200834427e+00,-9.945146244947357106e-01,5.642933876971495621e+00,1.455846557112232986e+01,3.150264980975113094e+00,9.402286437384287154e+00,4.109098250482143833e+00
7.748917730731179176e+00,8.414524608421569241e+00,1.084135969580944447e+01,-1.093165657938411472e+00,5.095513904667243743e+00,1.076621885859913874e+01,7.319030851392066772e+00,1.382493038244053984e+01,3.993107651087392185e+00,4.443415613227302607e+00,7.049717808153024734e+00,5.289625169317234921e+00,6.599191713111814295e+00,1.476167570272653151e+01,8.981101902639883505e+00,3.732380303819627265e+00,6.158001194527011002e+00,6.091829168267347328e+00,1.068463430468920006e+00,7.704053053643564297e+00,8.088079566531900966e+00,1.083268463709378260e+01,1.065316955131349097e+01,4.495544125248153833e+00,7.649860615851442169e+00,9.943572224853799213e+00,5.298465993416194841e-01,5.319707137177402956e+00,5.289190637743317325e+00,4.868317365902235849e+00
1.297417127740411402e+01,1.808022584141496480e+01,2.727754072320158230e+01,1.366515219425498451e+01,1.975154304590244791e+01,9.811022698044332913e+00,2.040213471328442552e+01,2.203433213389281065e+01,2.416343131236217090e+01,1.698328657616545456e+01,1.712200100467658359e+01,2.020079439403907173e+01,2.816039168943692772e+01,2.292949180290423072e+01,3.357116131057844655e+01,2.246075884250815236e+01,7.658969065682245336e+00,1.520879854951022914e+01,2.488798246398532399e+01,8.088079566531900966e+00,3.906374709807433021e+01,4.508349380837866072e+00,2.011777922133668284e+01,1.174953769827010053e+00,3.401293256938239029e+00,1.526751175949529227e+01,1.703490281059689693e+01,8.754691474831050257e+00,1.592554845705132038e+01,8.474692098679001973e+00
4.792743783036752525e+00,1.598022363663654488e+01,1.435753308671313100e+01,-3.354705883054761362e+00,6.263102348555415588e+00,1.600739740871824424e+01,9.668782674292463852e+00,2.333848079236538453e+01,2.012777353389954005e+00,5.397843996967401026e+00,7.681947789602470600e+00,4.832997353373788663e+00,7.255675562159152214e+00,2.183463984857389306e+01,6.530685909180033555e+00,5.814108936318880261e+00,1.317273408662888912e+01,1.470378889387591670e+01,-2.267131112828844053e+00,1.083268463709378260e+01,4.508349380837866072e+00,2.114931704071399210e+01,1.614108675644024871e+01,5.219760722070041048e+00,1.708296810733385485e+01,1.417428276520479891e+01,-2.146143311235943485e-01,5.836364525387364388e+00,6.212631646555372811e+00,4.634729966022075764e+00
1.234940009962562257e+01,2.128032513764048161e+01,1.549814032898524196e+01,8.696461816132471156e+00,8.916984207780263461e+00,1.279484299744493470e+01,9.918832240937062394e+00,2.281492780798895126e+01,2.131620373030070326e+01,9.919757214395570344e+00,3.150698981304649315e+00,2.233627718978252119e+01,2.522253352926232850e+01,2.929509378038369505e+01,2.606248776682933155e+01,1.681249165546876156e+01,1.325820590565784940e+01,1.792325121153951528e+01,1.194436365763920094e+01,1.065316955131349097e+01,2.011777922133668284e+01,1.614108675644024871e+01,3.157253232604061211e+01,5.578232961503506004e+00,1.144423400707838923e+01,1.733784252372826629e+01,1.194245755472642401e+01,8.911064925143717730e+00,1.220003402017383820e+01,1.355655659890222431e+01
8.063777489599448955e+00,5.472217170497618355e+00,2.481763357360862177e+00,-1.611190813104624642e+00,-1.260381771091900083e+00,7.989268293318619207e+00,2.930636630593549619e+00,5.977640838451727667e+00,2.512969401834199701e-01,-1.287866919444531133e+00,1.393873726445623351e+00,4.276312918474125979e+00,2.064864802309878122e-01,6.688926042041893893e+00,4.963304048515747802e+00,-3.503526535342690318e-01,1.879618338142738931e+00,1.972853926565429905e+00,-2.534652779200834427e+00,4.495544125248153833e+00,1.174953769827010053e+00,5.219760722070041048e+00,5.578232961503506004e+00,4.945628988768185685e+00,2.761084077416136928e+00,6.973315457540184781e+00,-1.289625072240132564e-01,3.107694112312104906e+00,1.575476702517036198e+00,4.522703769097514481e+00
8.604032900705829157e-01,1.554546246671819532e+01,1.243962592646811416e+01,-1.909123151955185449e+00,5.901243214766468625e+00,1.256531143635361758e+01,9.462076285664101860e+00,2.023922796856994566e+01,4.822704949129827945e-01,4.516113258588425161e+00,6.659188973144781087e+00,3.066924335148161873e+00,5.176575024080780629e+00,1.601307080908240010e+01,3.905500505214011042e+00,6.675097824892042730e+00,1.171208020842326647e+01,1.536639881709369249e+01,-9.945146244947357106e-01,7.649860615851442169e+00,3.401293256938239029e+00,1.708296810733385485e+01,1.144423400707838923e+01,2.761084077416136928e+00,1.500338491034725408e+01,1.125515325829414870e+01,1.453648291638857781e+00,3.421077389940928359e+00,4.878143302092646572e+00,1.785138431918171342e+00
1.315314862177942423e+01,2.447963798293094584e+01,1.680858507167607385e+01,3.618098114296138590e+00,6.681107371124052285e+00,1.885573933543554759e+01,1.641147795685764876e+01,2.441339779978635960e+01,7.604602050065291330e+00,4.448689676291526673e+00,9.077521266822451196e+00,1.464364382853655755e+01,1.053948482571708922e+01,2.006836077096641446e+01,1.894263488418127750e+01,1.260825492393591674e+01,1.054290196845628635e+01,1.885327024798766615e+01,5.642933876971495621e+00,9.943572224853799213e+00,1.526751175949529227e+01,1.417428276520479891e+01,1.733784252372826629e+01,6.973315457540184781e+00,1.125515325829414870e+01,1.943063764385164305e+01,9.644445818395423586e+00,6.656620194373893185e+00,8.933290958430635698e+00,8.175947990249172292e+00
4.718181647977663040e+00,2.000441555726053622e+01,8.900438356034111820e+00,1.229288989674617483e+01,5.764754412288048080e+00,4.538858790397061860e+00,1.138267336965773069e+01,1.140527123895707007e+01,1.318178830917038269e+01,4.194856314487781290e+00,1.688400909639749425e+00,1.651551905622277872e+01,1.370644461431793104e+01,7.094963648990971095e+00,1.868317960904346720e+01,1.729847765053995801e+01,5.279247727862458994e+00,1.744717967975994810e+01,1.455846557112232986e+01,5.298465993416194841e-01,1.703490281059689693e+01,-2.146143311235943485e-01,1.194245755472642401e+01,-1.289625072240132564e-01,1.453648291638857781e+00,9.644445818395423586e+00,1.713599021880541784e+01,1.422672411797084147e+00,7.070197304064830490e+00,4.799751691082875915e+00
6.969336962549134817e+00,4.621295356996631298e+00,7.881806887793812777e+00,7.939920651966823062e-01,4.337590457958280687e+00,6.375887719584603985e+00,4.765684773335015834e+00,8.424684163892617761e+00,5.866697392934475452e+00,4.200468244388408046e+00,4.919409923625275738e+00,5.688016969270062617e+00,7.356548390305462704e+00,1.105117859882459008e+01,9.298785515851417216e+00,3.455454989218534667e+00,3.360855529843061795e+00,2.738020865044703545e+00,3.150264980975113094e+00,5.319707137177402956e+00,8.754691474831050257e+00,5.836364525387364388e+00,8.911064925143717730e+00,3.107694112312104906e+00,3.421077389940928359e+00,6.656620194373893185e+00,1.422672411797084147e+00,4.404732966995320353e+00,4.603917595860013812e+00,4.658455120811914263e+00
6.059226703054247487e+00,1.076754286224455726e+01,1.297663398423734371e+01,5.090887602095685693e+00,8.601053717201038396e+00,6.874335655301160308e+00,9.446507280123350725e+00,1.325484515073732261e+01,1.055133079670705598e+01,7.582078176213949305e+00,7.290661546887750255e+00,9.708077916542885433e+00,1.310638969810938548e+01,1.375733924455942692e+01,1.483205287088926383e+01,1.031674978152677014e+01,5.928266409635877920e+00,9.361080644307138598e+00,9.402286437384287154e+00,5.289190637743317325e+00,1.592554845705132038e+01,6.212631646555372811e+00,1.220003402017383820e+01,1.575476702517036198e+00,4.878143302092646572e+00,8.933290958430635698e+00,7.070197304064830490e+00,4.603917595860013812e+00,7.522876573399611466e+00,4.733104307958505785e+00
1.000849653994366051e+01,7.682469912257331224e+00,4.228254316925251999e+00,3.550913366521581960e+00,1.220286875791358527e+00,6.328482342823759765e+00,3.058695188944422494e+00,7.036862427795435693e+00,9.423952386418891436e+00,2.096734109403123991e+00,-1.456594698372448704e-03,1.148731779725594038e+01,9.570391012626140892e+00,1.167005303223057666e+01,1.324153420067660747e+01,5.084185874482102463e+00,3.153139539623676768e+00,4.144777746168049504e+00,4.109098250482143833e+00,4.868317365902235849e+00,8.474692098679001973e+00,4.634729966022075764e+00,1.355655659890222431e+01,4.522703769097514481e+00,1.785138431918171342e+00,8.175947990249172292e+00,4.799751691082875915e+00,4.658455120811914263e+00,4.733104307958505785e+00,8.124496893959618049e+00
